ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,dq_codes,pd_pps,risk_score,risk_mode,alarms
2026-04-07T10:15:00+00:00,137,1499,230.7,5.79,19.63,-0.44,DSYA3_L1,21.06,1,,,,0,,2.36,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T10:30:00+00:00,138,1511,230.8,5.76,19.91,-0.34,DSYA3_L1,20.91,1,,,,0,,2.1,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T10:45:00+00:00,139,1525,232.8,5.74,20.17,-0.24,DSYA7_L1,21.19,1,,,,0,,2,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T11:00:00+00:00,140,1535,235.5,5.73,20.43,-0.15,DSYA4_L1,21.39,1,,,,0,,2.76,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T11:15:00+00:00,141,1535,234.8,5.73,20.68,-0.05,DSYA4_L1,21.71,1,,,,0,,2.11,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T11:30:00+00:00,142,1528,234.3,5.74,20.92,0.04,DSYA4_L1,21.72,1,,,,0,,2.4,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T11:45:00+00:00,143,1523,232.6,5.75,21.15,0.12,DSYA3_L1,21.83,1,,,,0,,2.52,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T12:00:00+00:00,144,1517,231.1,5.76,21.37,0.21,DSYA7_L1,21.86,1,,,,0,,2.52,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T12:15:00+00:00,145,1491,227,5.79,21.57,0.28,DSYA4_L1,21.53,1,,,,0,,2.4,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T12:30:00+00:00,146,1478,227.6,5.82,21.75,0.36,DSYA3_L1,21.18,1,,,,0,,2.09,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T12:45:00+00:00,147,1459,226.4,5.85,21.93,0.42,DSYA7_L1,21.01,1,,,,0,,2.3,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T13:00:00+00:00,148,1443,223.7,5.88,22.08,0.48,DSYA7_L1,20.3,1,,,,0,,2.1,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T13:15:00+00:00,149,1443,221.7,5.87,22.22,0.54,DSYA7_L1,19.93,1,,,,0,,2.8,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T13:30:00+00:00,150,1466,225,5.84,22.34,0.59,DSYA3_L1,19.78,1,,,,0,,2.2,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T13:45:00+00:00,151,1473,226.2,5.83,22.45,0.63,DSYA4_L1,19.92,1,,,,0,,2.38,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T14:00:00+00:00,152,1482,227.1,5.81,22.53,0.66,DSYA4_L1,20.04,1,,,,0,,2.54,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T14:15:00+00:00,153,1497,229.7,5.79,22.6,0.69,DSYA4_L1,19.96,1,,,,0,,2.31,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T14:30:00+00:00,154,1498,229,5.79,22.65,0.71,DSYA4_L1,20.98,1,,,,0,,2.24,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T14:45:00+00:00,155,1517,232.1,5.76,22.67,0.72,DSYA4_L1,21.13,1,,,,0,,2.17,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T15:00:00+00:00,156,1540,234.3,5.72,22.68,0.72,DSYA4_L1,21.42,1,,,,0,,2.22,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T15:15:00+00:00,157,1535,233.7,5.73,22.67,0.72,DSYA4_L1,22.08,1,,,,0,,2.23,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T15:30:00+00:00,158,1529,232.6,5.74,22.65,0.71,DSYA4_L1,22.12,1,,,,0,,2.13,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T15:45:00+00:00,159,1528,231.8,5.74,22.6,0.69,DSYA3_L1,21.87,1,,,,0,,2.19,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T16:00:00+00:00,160,1531,232.6,5.73,22.53,0.66,DSYA4_L1,22.07,1,,,,0,,2.05,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T16:15:00+00:00,161,1533,231.3,5.73,22.45,0.63,DSYA4_L1,21.87,1,,,,0,,2.24,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T16:30:00+00:00,162,1532,231.1,5.73,22.34,0.59,DSYA7_L1,21.74,1,,,,0,,2.54,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T16:45:00+00:00,163,1520,230.5,5.75,22.22,0.54,DSYA3_L1,22.19,1,,,,0,,2.27,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T17:00:00+00:00,164,1510,228.9,5.76,22.08,0.48,DSYA3_L1,21.87,1,,,,0,,2.42,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T17:15:00+00:00,165,1491,226.9,5.8,21.93,0.42,DSYA3_L1,21.46,1,,,,0,,2.11,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T17:30:00+00:00,166,1472,225.2,5.83,21.75,0.36,DSYA4_L1,21,1,,,,0,,2.2,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T17:45:00+00:00,167,1455,223,5.85,21.57,0.28,DSYA3_L1,20.77,1,,,,0,,2.14,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T18:00:00+00:00,168,1430,220,5.89,21.37,0.21,DSYA7_L1,20.42,1,,,,0,,2.2,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T18:15:00+00:00,169,1406,216.9,5.93,21.15,0.12,DSYA7_L1,19.99,1,,,,0,,2.68,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T18:30:00+00:00,170,1386,214.2,5.96,20.92,0.04,DSYA3_L1,18.98,1,,,,0,,2.23,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T18:45:00+00:00,171,1370,212,5.99,20.68,-0.05,DSYA3_L1,18.54,1,,,,0,,2.09,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T19:00:00+00:00,172,1357,210.7,6.01,20.43,-0.15,DSYA7_L1,18.23,1,,,,0,,2.12,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T19:15:00+00:00,173,1369,211.9,5.99,20.17,-0.24,DSYA3_L1,17.44,1,,,,0,,2.46,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T19:30:00+00:00,174,1396,217.1,5.95,19.91,-0.34,DSYA3_L1,17.93,1,,,,0,,2.1,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T19:45:00+00:00,175,1405,219.4,5.94,19.63,-0.44,DSYA4_L1,18.09,1,,,,0,,2.25,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T20:00:00+00:00,176,1421,219.6,5.91,19.35,-0.54,DSYA4_L1,18.27,1,,,,0,,2.03,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T20:15:00+00:00,177,1398,216.1,5.95,19.06,-0.65,DSYA4_L1,18.75,1,,,,0,,2.05,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T20:30:00+00:00,178,1373,214.7,5.99,18.77,-0.75,DSYA4_L1,18.55,1,,,,0,,2.17,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T20:45:00+00:00,179,1349,211,6.03,18.48,-0.85,DSYA7_L1,17.98,1,,,,0,,2.1,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T21:00:00+00:00,180,1326,208.2,6.06,18.19,-0.96,DSYA7_L1,17.43,1,,,,0,,2.13,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T21:15:00+00:00,181,1264,200.5,6.16,17.89,-1.06,DSYA3_L1,17.18,1,,,,0,,2.04,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T21:30:00+00:00,182,1206,191.8,6.25,17.6,-1.16,DSYA3_L1,16.16,1,,,,0,,2.06,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T21:45:00+00:00,183,1148,183.3,6.35,17.31,-1.25,DSYA7_L1,15.18,1,,,,0,,2.12,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T22:00:00+00:00,184,1106,178.1,6.41,17.02,-1.35,DSYA7_L1,13.78,1,,,,0,,2.14,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T22:15:00+00:00,185,1033,168.5,6.53,16.74,-1.44,DSYA7_L1,13.08,1,,,,0,,2.12,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T22:30:00+00:00,186,950.4,157.1,6.67,16.46,-1.53,DSYA7_L1,11.66,1,,,,0,,2.09,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T22:45:00+00:00,187,877.2,147.1,6.79,16.2,-1.62,DSYA3_L1,10.26,1,,,,0,,2.32,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T23:00:00+00:00,188,800.9,136.6,6.91,15.94,-1.68,DSYA7_L1,8.96,1,,,,0,,2.15,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T23:15:00+00:00,189,723.5,125.1,7.04,15.69,-1.68,DSYA7_L1,7.68,1,,,,0,,2.36,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T23:30:00+00:00,190,651.2,114,7.15,15.45,-1.69,DSYA3_L1,7.03,1,,,,0,,2.08,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T23:45:00+00:00,191,577.2,101.8,7.27,15.22,-1.69,DSYA3_L1,5.52,1,,,,0,,2.02,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T00:00:00+00:00,192,501.7,88.9,7.39,15.28,-1.69,DSYA7_L1,4.45,1,,,,0,,2.27,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T00:15:00+00:00,193,489.8,86.8,7.41,15.08,-1.69,DSYA3_L1,3.58,1,,,,0,,2.36,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T00:30:00+00:00,194,479,84.9,7.43,14.9,-1.69,DSYA3_L1,3.65,1,,,,0,,2.21,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T00:45:00+00:00,195,466.6,82.6,7.45,14.73,-1.69,DSYA3_L1,2.96,1,,,,0,,2.51,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T01:00:00+00:00,196,456.7,81.3,7.46,14.57,-1.69,DSYA3_L1,2.44,1,,,,0,,2.32,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T01:15:00+00:00,197,448.7,80.1,7.48,14.43,-1.69,DSYA3_L1,2.44,1,,,,0,,2.6,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T01:30:00+00:00,198,439.9,78.6,7.49,14.31,-1.69,DSYA4_L1,2.18,1,,,,0,,2.54,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T01:45:00+00:00,199,431.9,77.2,7.5,14.21,-1.69,DSYA3_L1,2.27,1,,,,0,,2.35,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T02:00:00+00:00,200,420.1,75.4,7.52,14.12,-1.69,DSYA1_L3,1.92,1,,,,0,,2.14,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T02:15:00+00:00,201,417.7,74.8,7.53,14.06,-1.69,DSYA3_L1,1.92,1,,,,0,,2.13,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T02:30:00+00:00,202,412.9,74,7.53,14.01,-1.69,DSYA1_L3,2.22,1,,,,0,,2.17,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T02:45:00+00:00,203,412.9,74.1,7.53,13.98,-1.69,DSYA4_L1,1.85,1,,,,0,,2.24,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T03:00:00+00:00,204,412.1,73.7,7.54,13.97,-1.69,DSYA7_L1,1.74,1,,,,0,,2.27,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T03:15:00+00:00,205,412.9,73.9,7.53,13.98,-1.69,DSYA3_L1,1.79,1,,,,0,,2.03,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T03:30:00+00:00,206,413,73.9,7.53,14.01,-1.69,DSYA3_L1,1.7,1,,,,0,,2.47,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T03:45:00+00:00,207,413.1,74.1,7.53,14.06,-1.69,DSYA7_L1,1.81,1,,,,0,,2.21,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T04:00:00+00:00,208,413.7,74.1,7.53,14.12,-1.69,DSYA3_L1,1.83,1,,,,0,,2.19,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T04:15:00+00:00,209,421.2,75.3,7.52,14.21,-1.69,DSYA1_L1,1.82,1,,,,0,,2.81,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T04:30:00+00:00,210,429.6,76.5,7.51,14.31,-1.69,DSYA7_L1,1.83,1,,,,0,,2.34,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T04:45:00+00:00,211,437.4,77.9,7.49,14.43,-1.69,DSYA7_L1,1.66,1,,,,0,,2,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T05:00:00+00:00,212,444.7,79.1,7.48,14.57,-1.69,DSYA4_L1,2.34,1,,,,0,,2.21,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T05:15:00+00:00,213,475.2,84,7.43,14.73,-1.69,DSYA7_L1,2.17,1,,,,0,,2.17,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T05:30:00+00:00,214,505.9,88.5,7.38,14.9,-1.69,DSYA2_L1,1.98,1,,,,0,,2.2,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T05:45:00+00:00,215,533.3,92.9,7.34,15.08,-1.69,DSYA4_L1,2.35,1,,,,0,,2.01,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T06:00:00+00:00,216,568.7,98.6,7.28,15.28,-1.69,DSYA4_L1,2.72,1,,,,0,,2.05,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T06:15:00+00:00,217,667.6,113.6,7.12,15.5,-1.68,DSYA4_L1,3.11,1,,,,0,,2.19,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T06:30:00+00:00,218,772.1,129.7,6.95,15.73,-1.68,DSYA4_L1,3.98,1,,,,0,,2.22,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T06:45:00+00:00,219,878.4,146.1,6.78,15.96,-1.68,DSYA4_L1,5.09,1,,,,0,,2.08,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T07:00:00+00:00,220,980.2,160.9,6.62,16.21,-1.61,DSYA4_L1,6.61,1,,,,0,,2.05,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T07:15:00+00:00,221,1084,176.2,6.45,16.47,-1.53,DSYA4_L1,8.57,1,,,,0,,2.2,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T07:30:00+00:00,222,1189,190.9,6.28,16.74,-1.44,DSYA4_L1,10.22,1,,,,0,,2.42,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T07:45:00+00:00,223,1294,203.9,6.11,17.02,-1.35,DSYA4_L1,12.49,1,,,,0,,2.59,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T08:00:00+00:00,224,1393,216.9,5.96,17.3,-1.26,DSYA4_L1,14.84,1,,,,0,,2.09,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T08:15:00+00:00,225,1422,219.6,5.91,17.58,-1.16,DSYA4_L1,17.1,1.002,,,,0,,2.28,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T08:30:00+00:00,226,1451,222.1,5.86,17.87,-1.06,DSYA4_L1,18.51,1.002,,,,0,,2.72,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T08:45:00+00:00,227,1487,226.5,5.8,18.16,-0.96,DSYA4_L1,19.25,1.002,,,,0,,2.72,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T09:00:00+00:00,228,1540,232.4,5.72,18.46,-0.86,DSYA4_L1,19.96,1.003,,,,0,,3.29,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T09:15:00+00:00,229,1533,231.1,5.73,18.75,-0.76,DSYA4_L1,21.25,1.002,,,,0,,3.45,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T09:30:00+00:00,230,1519,230.2,5.75,19.04,-0.65,DSYA4_L1,21.91,1.003,,,,0,,4.11,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T09:45:00+00:00,231,1508,228.7,5.77,19.33,-0.55,DSYA4_L1,21.55,1.002,,,,0,,4.5,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T10:00:00+00:00,232,1505,227.7,5.77,19.62,-0.45,DSYA4_L1,21.59,1.002,,,,0,,4.68,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T10:15:00+00:00,233,1516,228.2,5.75,19.9,-0.34,DSYA4_L1,21.46,1.003,,,,0,,5.12,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T10:30:00+00:00,234,1521,230.5,5.75,20.17,-0.24,DSYA4_L1,21.58,1.003,,,,0,,5.62,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T10:45:00+00:00,235,1524,229.8,5.74,20.44,-0.14,DSYA4_L1,21.75,1.003,,,,0,,5.57,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T11:00:00+00:00,236,1536,232.6,5.72,20.7,-0.05,DSYA4_L1,21.78,1.002,,,,0,,6.05,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T11:15:00+00:00,237,1535,234.7,5.73,20.95,0.05,DSYA4_L1,21.97,1.002,,,,0,,6.5,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T11:30:00+00:00,238,1533,233.3,5.73,21.19,0.14,DSYA3_L1,21.72,1.002,,,,0,,6.77,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T11:45:00+00:00,239,1532,233.9,5.73,21.42,0.22,DSYA4_L1,21.97,1.003,,,,0,,7.23,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T12:00:00+00:00,240,1526,235.9,5.75,21.63,0.31,DSYA4_L1,21.66,1.003,,,,0,,7.39,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T12:15:00+00:00,241,1503,231.3,5.78,21.83,0.39,DSYA3_L1,21.91,1.004,,,,0,,7.89,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T12:30:00+00:00,242,1483,227.6,5.81,22.02,0.46,DSYA3_L1,21.57,1.003,,,,0,,8.41,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T12:45:00+00:00,243,1464,225.7,5.84,22.19,0.53,DSYA7_L1,20.87,1.008,,,,0,,8.96,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T13:00:00+00:00,244,1444,222.1,5.87,22.34,0.59,DSYA3_L1,20.43,1.004,,,,0,,9.45,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T13:15:00+00:00,245,1462,222.7,5.84,22.48,0.64,DSYA7_L1,20.16,1.004,,,,0,,9.14,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T13:30:00+00:00,246,1466,222.5,5.83,22.6,0.69,DSYA4_L1,20.32,1.008,,,,0,,9.66,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T13:45:00+00:00,247,1478,225.8,5.82,22.71,0.73,DSYA4_L1,20.1,1.004,,,,0,,9.89,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T14:00:00+00:00,248,1494,227.2,5.79,22.79,0.77,DSYA4_L1,20.55,1.003,,,,0,,10.34,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T14:15:00+00:00,249,1507,227.3,5.77,22.86,0.79,DSYA4_L1,20.84,1.004,,,,0,,10.68,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T14:30:00+00:00,250,1518,228.9,5.75,22.91,0.81,DSYA4_L1,21.07,1.004,,,,0,,11.17,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T14:45:00+00:00,251,1548,231.9,5.7,22.94,0.83,DSYA4_L1,21.36,1.008,,,,0,,11.65,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T15:00:00+00:00,252,1563,233.6,5.68,22.94,0.83,DSYA4_L1,22.3,1.028,,,,0,,11.73,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T15:15:00+00:00,253,1564,233.2,5.67,22.94,0.83,DSYA4_L1,22.64,1.02,,,,0,,12.12,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T15:30:00+00:00,254,1566,233.9,5.67,22.91,0.81,DSYA4_L1,22.75,1.012,,,,0,,12.56,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T15:45:00+00:00,255,1568,233.6,5.67,22.86,0.79,DSYA4_L1,22.63,1.018,,,,0,,12.9,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T16:00:00+00:00,256,1564,230.9,5.67,22.79,0.77,DSYA4_L1,22.73,1.011,,,,0,,13.44,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T16:15:00+00:00,257,1556,229.6,5.68,22.71,0.73,DSYA4_L1,23.13,1.005,,,,0,,13.71,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T16:30:00+00:00,258,1558,232.3,5.68,22.6,0.69,DSYA3_L1,22.57,1.016,,,,0,,13.94,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T16:45:00+00:00,259,1548,231.5,5.7,22.48,0.64,DSYA7_L1,22.38,1.024,,,,0,,14.27,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T17:00:00+00:00,260,1554,233.2,5.69,22.34,0.59,DSYA4_L1,22.65,1.016,,,,0,,14.9,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T17:15:00+00:00,261,1542,233.4,5.71,22.19,0.53,DSYA4_L1,22.65,1.02,,,,0,,14.88,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T17:30:00+00:00,262,1517,230.4,5.75,22.02,0.46,DSYA4_L1,22.5,1.022,,,,0,,15.43,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T17:45:00+00:00,263,1497,226.3,5.78,21.83,0.39,DSYA7_L1,21.8,1.021,,,,0,,15.69,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T18:00:00+00:00,264,1479,223.2,5.81,21.63,0.31,DSYA3_L1,21.46,1.022,,,,0,,16.07,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T18:15:00+00:00,265,1460,220.4,5.84,21.42,0.22,DSYA7_L1,20.97,1.014,,,,0,,16.31,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T18:30:00+00:00,266,1443,218.2,5.87,21.19,0.14,DSYA7_L1,20.82,1.022,,,,0,,16.75,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T18:45:00+00:00,267,1437,219.3,5.88,20.95,0.05,DSYA3_L1,20.06,1.031,,,,0,,17.54,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T19:00:00+00:00,268,1418,218.6,5.91,20.7,-0.05,DSYA3_L1,19.73,1.025,,,,0,,17.7,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T19:15:00+00:00,269,1444,221.6,5.87,20.44,-0.14,DSYA3_L1,19.39,1.028,,,,0,,17.76,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T19:30:00+00:00,270,1447,220.8,5.86,20.17,-0.24,DSYA3_L1,19.28,1.024,,,,0,,18.22,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T19:45:00+00:00,271,1453,220.1,5.85,19.9,-0.34,DSYA3_L1,19.72,1.021,,,,0,,18.63,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T20:00:00+00:00,272,1464,220.5,5.83,19.62,-0.45,DSYA4_L1,19.87,1.013,,,,0,,18.93,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T20:15:00+00:00,273,1438,218.2,5.88,19.33,-0.55,DSYA4_L1,19.84,1.017,,,,0,,19.32,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
