ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,dq_codes,pd_pps,risk_score,risk_mode,alarms
2026-07-14T22:30:00+00:00,858,1218,193,6.23,38.74,9.45,DSYA7_L1,22.68,1.217,181,21.85,1.217,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T22:45:00+00:00,859,1114,178.5,6.4,38.53,9.3,DSYA7_L1,21.34,1.216,131,20.5,1.216,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T23:00:00+00:00,860,1016,165.3,6.56,38.32,9.16,DSYA3_L1,19.7,1.214,40,18.68,1.214,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T23:15:00+00:00,861,922.3,152.4,6.71,38.13,9.02,DSYA7_L1,18.09,1.214,10,17.33,1.214,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T23:30:00+00:00,862,827.6,139.1,6.86,37.94,8.88,DSYA3_L1,16.59,1.214,9,15.9,1.214,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T23:45:00+00:00,863,731.3,124.5,7.02,37.76,8.76,DSYA7_L1,15.5,1.213,8,14.52,1.213,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T00:00:00+00:00,864,638.6,110.1,7.17,37.66,8.69,DSYA3_L1,14.19,1.214,8,13.59,1.214,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T00:15:00+00:00,865,622.8,107.6,7.19,37.5,8.58,DSYA3_L1,13.17,1.214,7,12.54,1.214,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T00:30:00+00:00,866,602.9,103.7,7.22,37.36,8.48,DSYA7_L1,12.29,1.214,7,11.42,1.214,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T00:45:00+00:00,867,590.5,101.6,7.24,37.22,8.38,DSYA3_L1,11.58,1.215,7,10.97,1.215,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T01:00:00+00:00,868,576.8,99.7,7.27,37.1,8.3,DSYA7_L1,10.88,1.216,6,10.39,1.216,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T01:15:00+00:00,869,568.3,98.4,7.28,36.99,8.23,DSYA3_L1,10.41,1.216,6,9.88,1.216,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T01:30:00+00:00,870,557.9,97.1,7.3,36.9,8.16,DSYA7_L1,9.96,1.217,6,9.93,1.217,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T01:45:00+00:00,871,545.6,95.1,7.32,36.82,8.11,DSYA3_L2,9.44,1.217,5,9.44,1.217,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T02:00:00+00:00,872,532.8,92.7,7.34,36.75,8.06,DSYA3_L2,9.2,1.218,5,9.2,1.218,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T02:15:00+00:00,873,527.7,91.5,7.35,36.7,8.03,DSYA3_L2,8.87,1.218,5,8.87,1.218,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T02:30:00+00:00,874,526.3,91.2,7.35,36.66,8,DSYA3_L1,8.64,1.219,5,8.59,1.219,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T02:45:00+00:00,875,527.4,91.6,7.35,36.64,7.99,DSYA3_L2,8.13,1.219,4,8.13,1.219,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T03:00:00+00:00,876,523.3,91,7.35,36.63,7.98,DSYA3_L1,7.61,1.219,4,7.38,1.219,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T03:15:00+00:00,877,528.2,91.9,7.35,36.64,7.99,DSYA3_L1,7.41,1.22,4,7.2,1.22,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T03:30:00+00:00,878,525.3,92,7.35,36.66,8,DSYA3_L2,7.25,1.22,4,7.25,1.22,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T03:45:00+00:00,879,526.3,92.2,7.35,36.7,8.03,DSYA3_L2,7.15,1.221,3,7.15,1.221,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T04:00:00+00:00,880,521.9,91.3,7.36,36.75,8.06,DSYA4_L1,6.93,1.221,3,6.7,1.221,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T04:15:00+00:00,881,534.4,92.6,7.33,36.82,8.11,DSYA3_L2,6.85,1.221,3,6.85,1.221,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T04:30:00+00:00,882,547.8,95.1,7.31,36.9,8.16,DSYA3_L2,6.66,1.222,3,6.66,1.222,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T04:45:00+00:00,883,560.1,97.3,7.29,36.99,8.23,DSYA3_L2,6.25,1.222,3,6.25,1.222,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T05:00:00+00:00,884,569.9,99,7.28,37.1,8.3,DSYA3_L2,6.44,1.222,2,6.44,1.222,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T05:15:00+00:00,885,608.1,104.8,7.22,37.22,8.38,DSYA3_L2,6.4,1.223,2,6.4,1.223,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T05:30:00+00:00,886,650.9,111.5,7.15,37.36,8.48,DSYA4_L1,6.06,1.222,2,5.87,1.222,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T05:45:00+00:00,887,691.1,118.2,7.08,37.5,8.58,DSYA7_L1,6.43,1.223,2,6.18,1.223,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T06:00:00+00:00,888,734.5,125,7.01,37.66,8.69,DSYA3_L2,6.75,1.224,2,6.75,1.224,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T06:15:00+00:00,889,864.3,143.3,6.8,37.83,8.8,DSYA3_L2,7.19,1.225,2,7.19,1.225,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T06:30:00+00:00,890,987.3,158.7,6.6,38,8.93,DSYA4_L1,7.54,1.226,123,7.49,1.226,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T06:45:00+00:00,891,1117,176,6.39,38.19,9.06,DSYA3_L2,9.51,1.231,177,9.51,1.231,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T07:00:00+00:00,892,1245,190.8,6.18,38.39,9.2,DSYA3_L2,10.62,1.234,290,10.62,1.234,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T07:15:00+00:00,893,1357,203.8,6,38.59,9.35,DSYA3_L2,12.45,1.24,316,12.45,1.24,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T07:30:00+00:00,894,1489,219.6,5.78,38.8,9.5,DSYA3_L2,14.62,1.247,340,14.62,1.247,0,,0,0,HYP-NORMAL,
2026-07-15T07:45:00+00:00,895,1626,234.8,5.56,39.01,9.66,DSYA3_L2,16.52,1.254,364,16.52,1.254,0,,0,0,HYP-NORMAL,
2026-07-15T08:00:00+00:00,896,1759,247.3,5.35,39.23,9.82,DSYA3_L2,19.26,1.265,361,19.26,1.265,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T08:15:00+00:00,897,1805,253.7,5.27,39.46,9.99,DSYA3_L2,22.04,1.275,319,22.04,1.275,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T08:30:00+00:00,898,1854,259.1,5.2,39.69,10.16,DSYA3_L2,23.84,1.281,337,23.84,1.281,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T08:45:00+00:00,899,1902,262.5,5.12,39.91,10.34,DSYA3_L2,25.74,1.288,319,25.74,1.288,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T09:00:00+00:00,900,1948,265.8,5.04,40.14,10.51,DSYA3_L2,27.51,1.294,318,27.51,1.294,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T09:15:00+00:00,901,1943,264.1,5.05,40.37,10.69,DSYA3_L2,28.73,1.296,318,28.73,1.296,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T09:30:00+00:00,902,1938,264.7,5.06,40.6,10.87,DSYA3_L2,29.5,1.297,337,29.5,1.297,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T09:45:00+00:00,903,1920,263.4,5.09,40.83,11.05,DSYA3_L2,29.9,1.296,361,29.9,1.296,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T10:00:00+00:00,904,1907,260.6,5.1,41.05,11.23,DSYA3_L2,29.91,1.293,383,29.91,1.293,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T10:15:00+00:00,905,1914,261.4,5.09,41.27,11.41,DSYA3_L2,30.28,1.293,455,30.28,1.293,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T10:30:00+00:00,906,1924,261.5,5.08,41.49,11.59,DSYA3_L2,31.02,1.296,455,31.02,1.296,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T10:45:00+00:00,907,1937,262.5,5.05,41.7,11.76,DSYA3_L2,31.17,1.295,456,31.17,1.295,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T11:00:00+00:00,908,1952,261.7,5.03,41.9,11.93,DSYA3_L2,31.99,1.298,454,31.99,1.298,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T11:15:00+00:00,909,1947,260.1,5.03,42.1,12.09,DSYA3_L2,32.75,1.302,454,32.75,1.302,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T11:30:00+00:00,910,1944,261,5.04,42.28,12.25,DSYA3_L2,33.31,1.304,454,33.31,1.304,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T11:45:00+00:00,911,1961,261.4,5.01,42.46,12.41,DSYA3_L2,33.27,1.303,456,33.27,1.303,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T12:00:00+00:00,912,1962,261.6,5.01,42.63,12.55,DSYA3_L2,33.55,1.303,477,33.55,1.303,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T12:15:00+00:00,913,1945,259.6,5.03,42.79,12.69,DSYA3_L2,34.38,1.308,453,34.38,1.308,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T12:30:00+00:00,914,1911,256.8,5.09,42.93,12.82,DSYA3_L2,34.26,1.306,454,34.26,1.306,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T12:45:00+00:00,915,1882,253.7,5.14,43.07,12.93,DSYA3_L2,34.03,1.305,459,34.03,1.305,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T13:00:00+00:00,916,1851,251,5.19,43.19,13.04,DSYA3_L2,33.95,1.306,452,33.95,1.306,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T13:15:00+00:00,917,1872,252.4,5.15,43.3,13.14,DSYA3_L2,33.27,1.303,526,33.27,1.303,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T13:30:00+00:00,918,1893,255.4,5.12,43.39,13.22,DSYA3_L2,33.47,1.306,526,33.47,1.306,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T13:45:00+00:00,919,1895,252.4,5.11,43.47,13.3,DSYA3_L2,34.09,1.311,477,34.09,1.311,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T14:00:00+00:00,920,1899,252.8,5.1,43.54,13.36,DSYA3_L2,34.88,1.318,451,34.88,1.318,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T14:15:00+00:00,921,1920,253.7,5.07,43.59,13.4,DSYA3_L2,35.01,1.32,451,35.01,1.32,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T14:30:00+00:00,922,1939,256,5.04,43.63,13.44,DSYA3_L2,35.43,1.324,451,35.43,1.324,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T14:45:00+00:00,923,1960,257,5,43.65,13.46,DSYA3_L2,36.28,1.331,381,36.28,1.331,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T15:00:00+00:00,924,1985,256.8,4.96,43.66,13.47,DSYA3_L2,36.9,1.336,378,36.9,1.336,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T15:15:00+00:00,925,1975,256,4.97,43.65,13.46,DSYA3_L2,37.83,1.344,332,37.83,1.344,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T15:30:00+00:00,926,1969,256.4,4.99,43.63,13.44,DSYA3_L2,37.93,1.345,354,37.93,1.345,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T15:45:00+00:00,927,1964,254.2,4.99,43.59,13.4,DSYA3_L2,38.58,1.352,312,38.58,1.352,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T16:00:00+00:00,928,1962,255.2,5,43.54,13.36,DSYA3_L2,38.49,1.353,329,38.49,1.353,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T16:15:00+00:00,929,1966,255,4.99,43.47,13.3,DSYA3_L2,39,1.359,305,39,1.359,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T16:30:00+00:00,930,1958,256.5,5.01,43.39,13.22,DSYA3_L2,39,1.36,307,39,1.36,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T16:45:00+00:00,931,1941,252.4,5.03,43.3,13.14,DSYA3_L2,38.53,1.358,330,38.53,1.358,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T17:00:00+00:00,932,1914,248.9,5.07,43.19,13.04,DSYA3_L2,38.84,1.363,306,38.84,1.363,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T17:15:00+00:00,933,1885,243.5,5.11,43.07,12.93,DSYA3_L2,38.23,1.361,330,38.23,1.361,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T17:30:00+00:00,934,1866,241.4,5.14,42.93,12.82,DSYA3_L2,38.01,1.363,328,38.01,1.363,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T17:45:00+00:00,935,1842,241.9,5.19,42.79,12.69,DSYA3_L2,37.84,1.365,305,37.84,1.365,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T18:00:00+00:00,936,1813,239.6,5.23,42.63,12.55,DSYA3_L2,37.23,1.364,305,37.23,1.364,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T18:15:00+00:00,937,1789,237.4,5.27,42.46,12.41,DSYA3_L2,36.29,1.361,329,36.29,1.361,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T18:30:00+00:00,938,1763,236.1,5.32,42.28,12.25,DSYA3_L2,35.91,1.363,329,35.91,1.363,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T18:45:00+00:00,939,1741,235.4,5.36,42.1,12.09,DSYA3_L2,35.07,1.362,352,35.07,1.362,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T19:00:00+00:00,940,1723,235.2,5.39,41.9,11.93,DSYA3_L2,34.92,1.365,308,34.92,1.365,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T19:15:00+00:00,941,1748,239.1,5.35,41.7,11.76,DSYA3_L2,34.21,1.365,350,34.21,1.365,0,,0,30,HYP-LOOSE-CONN,ALM-K-WARN;ALM-PANEL-TEMP
2026-07-15T19:30:00+00:00,942,1762,240.9,5.33,41.49,11.59,DSYA3_L2,34.59,1.371,304,34.59,1.371,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T19:45:00+00:00,943,1772,239.8,5.31,41.27,11.41,DSYA3_L2,34.86,1.377,303,34.86,1.377,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T20:00:00+00:00,944,1781,242.3,5.3,41.05,11.23,DSYA3_L2,35.24,1.383,277,35.24,1.383,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T20:15:00+00:00,945,1746,239.1,5.35,40.83,11.05,DSYA3_L2,35,1.385,277,35,1.385,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T20:30:00+00:00,946,1712,235.2,5.41,40.6,10.87,DSYA3_L2,34.38,1.384,277,34.38,1.384,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T20:45:00+00:00,947,1678,231.3,5.46,40.37,10.69,DSYA3_L2,34.29,1.388,276,34.29,1.388,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T21:00:00+00:00,948,1646,228.2,5.51,40.14,10.51,DSYA3_L2,33.59,1.388,276,33.59,1.388,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T21:15:00+00:00,949,1581,222.9,5.62,39.91,10.34,DSYA3_L2,32.34,1.384,276,32.34,1.384,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-15T21:30:00+00:00,950,1527,216.6,5.71,39.69,10.16,DSYA3_L2,30.9,1.38,276,30.9,1.38,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T21:45:00+00:00,951,1468,210.4,5.8,39.46,9.99,DSYA3_L2,29.78,1.379,275,29.78,1.379,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T22:00:00+00:00,952,1411,204.7,5.9,39.23,9.82,DSYA3_L2,28.6,1.378,275,28.6,1.378,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T22:15:00+00:00,953,1308,191.5,6.06,39.01,9.66,DSYA3_L2,27.37,1.377,181,27.37,1.377,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T22:30:00+00:00,954,1207,179.4,6.23,38.8,9.5,DSYA3_L2,25.95,1.375,131,25.95,1.375,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T22:45:00+00:00,955,1105,166.7,6.39,38.59,9.35,DSYA3_L2,23.92,1.373,106,23.92,1.373,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T23:00:00+00:00,956,1014,155.8,6.54,38.39,9.2,DSYA3_L2,21.77,1.37,10,21.77,1.37,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T23:15:00+00:00,957,914.7,143.5,6.71,38.19,9.06,DSYA3_L2,20.31,1.37,9,20.31,1.37,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T23:30:00+00:00,958,820.5,131,6.86,38,8.93,DSYA3_L2,18.45,1.369,9,18.45,1.369,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-15T23:45:00+00:00,959,724,117,7.02,37.83,8.8,DSYA3_L2,17.24,1.369,8,17.24,1.369,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T00:00:00+00:00,960,631.3,103.7,7.17,37.72,8.73,DSYA3_L2,15.39,1.368,7,15.39,1.368,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T00:15:00+00:00,961,621.7,102,7.18,37.56,8.62,DSYA3_L2,14.29,1.369,7,14.29,1.369,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T00:30:00+00:00,962,612.5,101,7.2,37.41,8.52,DSYA3_L2,13.42,1.369,7,13.42,1.369,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T00:45:00+00:00,963,601.5,99.2,7.22,37.28,8.42,DSYA3_L2,12.98,1.37,7,12.98,1.37,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T01:00:00+00:00,964,588.9,97,7.24,37.16,8.34,DSYA3_L2,12.74,1.371,6,12.74,1.371,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T01:15:00+00:00,965,575.6,95.4,7.26,37.05,8.27,DSYA3_L2,12.25,1.372,6,12.25,1.372,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T01:30:00+00:00,966,565.5,93.6,7.27,36.96,8.2,DSYA3_L2,11.51,1.372,6,11.51,1.372,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T01:45:00+00:00,967,554.8,91.8,7.29,36.87,8.15,DSYA3_L2,11.31,1.373,5,11.31,1.373,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T02:00:00+00:00,968,542.3,90.2,7.31,36.81,8.1,DSYA3_L2,10.74,1.373,5,10.74,1.373,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T02:15:00+00:00,969,540,90.2,7.32,36.76,8.07,DSYA3_L2,10.22,1.374,5,10.22,1.374,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T02:30:00+00:00,970,528.9,88.1,7.33,36.72,8.04,DSYA3_L2,10.13,1.374,5,10.13,1.374,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T02:45:00+00:00,971,525.6,87.9,7.34,36.7,8.03,DSYA3_L2,9.23,1.374,4,9.23,1.374,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T03:00:00+00:00,972,521.5,87,7.35,36.69,8.02,DSYA3_L2,9.48,1.375,4,9.48,1.375,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T03:15:00+00:00,973,519.7,87.2,7.35,36.7,8.03,DSYA3_L2,8.53,1.375,4,8.53,1.375,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T03:30:00+00:00,974,515,86.1,7.36,36.72,8.04,DSYA3_L2,8.47,1.375,4,8.47,1.375,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T03:45:00+00:00,975,514.2,86.1,7.36,36.76,8.07,DSYA3_L2,8.31,1.376,3,8.31,1.376,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T04:00:00+00:00,976,510.7,85.3,7.36,36.81,8.1,DSYA3_L2,8.25,1.376,3,8.25,1.376,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T04:15:00+00:00,977,519.1,87,7.35,36.87,8.15,DSYA3_L2,7.69,1.376,3,7.69,1.376,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T04:30:00+00:00,978,526.5,88.2,7.34,36.96,8.2,DSYA3_L2,8.07,1.377,3,8.07,1.377,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T04:45:00+00:00,979,534.5,89.6,7.33,37.05,8.27,DSYA3_L2,7.23,1.377,2,7.23,1.377,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T05:00:00+00:00,980,546.9,91.1,7.31,37.16,8.34,DSYA3_L2,6.83,1.377,2,6.83,1.377,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T05:15:00+00:00,981,592.1,98.4,7.23,37.28,8.42,DSYA3_L2,7.25,1.378,2,7.25,1.378,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T05:30:00+00:00,982,631.2,104.4,7.17,37.41,8.52,DSYA3_L2,6.92,1.378,2,6.92,1.378,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T05:45:00+00:00,983,670.4,110.6,7.11,37.56,8.62,DSYA3_L2,7.09,1.378,2,7.09,1.378,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T06:00:00+00:00,984,713.8,117.2,7.04,37.72,8.73,DSYA3_L2,7.45,1.379,2,7.45,1.379,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T06:15:00+00:00,985,838.3,134.3,6.83,37.88,8.84,DSYA3_L2,7.52,1.38,2,7.52,1.38,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T06:30:00+00:00,986,960,150.4,6.63,38.06,8.97,DSYA3_L2,9.03,1.383,3,9.03,1.383,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T06:45:00+00:00,987,1085,166.3,6.43,38.25,9.1,DSYA3_L2,10.23,1.385,129,10.23,1.385,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
2026-07-16T07:00:00+00:00,988,1215,182.2,6.22,38.44,9.24,DSYA3_L2,11.6,1.389,266,11.6,1.389,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-TTL-14D
