ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,dq_codes,pd_pps,risk_score,risk_mode,alarms
2026-04-07T11:00:00+00:00,140,1535,235.5,5.73,20.43,-0.15,DSYA4_L1,21.38,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T11:15:00+00:00,141,1535,234.8,5.73,20.68,-0.05,DSYA4_L1,21.94,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T11:30:00+00:00,142,1528,234.3,5.74,20.92,0.04,DSYA4_L1,22.46,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T11:45:00+00:00,143,1523,232.6,5.75,21.15,0.12,DSYA4_L1,21.86,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T12:00:00+00:00,144,1517,231.1,5.76,21.37,0.21,DSYA4_L1,21.54,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T12:15:00+00:00,145,1491,227,5.79,21.57,0.28,DSYA3_L1,21.46,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T12:30:00+00:00,146,1478,227.6,5.82,21.75,0.36,DSYA4_L1,21.26,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T12:45:00+00:00,147,1459,226.4,5.85,21.93,0.42,DSYA7_L1,20.74,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T13:00:00+00:00,148,1443,223.7,5.88,22.08,0.48,DSYA7_L1,20.14,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T13:15:00+00:00,149,1443,221.7,5.87,22.22,0.54,DSYA3_L1,19.87,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T13:30:00+00:00,150,1466,225,5.84,22.34,0.59,DSYA3_L1,19.67,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T13:45:00+00:00,151,1473,226.2,5.83,22.45,0.63,DSYA4_L1,19.75,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T14:00:00+00:00,152,1482,227.1,5.81,22.53,0.66,DSYA4_L1,20.19,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T14:15:00+00:00,153,1497,229.7,5.79,22.6,0.69,DSYA4_L1,20.31,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T14:30:00+00:00,154,1498,229,5.79,22.65,0.71,DSYA4_L1,20.69,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T14:45:00+00:00,155,1517,232.1,5.76,22.67,0.72,DSYA3_L1,20.81,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T15:00:00+00:00,156,1540,234.3,5.72,22.68,0.72,DSYA4_L1,21.39,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T15:15:00+00:00,157,1535,233.7,5.73,22.67,0.72,DSYA4_L1,21.52,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T15:30:00+00:00,158,1529,232.6,5.74,22.65,0.71,DSYA4_L1,22.01,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T15:45:00+00:00,159,1528,231.8,5.74,22.6,0.69,DSYA4_L1,21.86,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T16:00:00+00:00,160,1531,232.6,5.73,22.53,0.66,DSYA4_L1,22.13,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T16:15:00+00:00,161,1533,231.3,5.73,22.45,0.63,DSYA4_L1,21.7,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T16:30:00+00:00,162,1532,231.1,5.73,22.34,0.59,DSYA4_L1,21.96,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T16:45:00+00:00,163,1520,230.5,5.75,22.22,0.54,DSYA3_L1,22.07,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T17:00:00+00:00,164,1510,228.9,5.76,22.08,0.48,DSYA3_L1,21.83,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T17:15:00+00:00,165,1491,226.9,5.8,21.93,0.42,DSYA7_L1,21.45,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T17:30:00+00:00,166,1472,225.2,5.83,21.75,0.36,DSYA4_L1,21.12,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T17:45:00+00:00,167,1455,223,5.85,21.57,0.28,DSYA3_L1,20.59,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T18:00:00+00:00,168,1430,220,5.89,21.37,0.21,DSYA4_L1,20.34,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T18:15:00+00:00,169,1406,216.9,5.93,21.15,0.12,DSYA4_L1,19.61,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T18:30:00+00:00,170,1386,214.2,5.96,20.92,0.04,DSYA7_L1,19.5,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T18:45:00+00:00,171,1370,212,5.99,20.68,-0.05,DSYA7_L1,18.48,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T19:00:00+00:00,172,1357,210.7,6.01,20.43,-0.15,DSYA3_L1,18.11,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T19:15:00+00:00,173,1369,211.9,5.99,20.17,-0.24,DSYA7_L1,17.72,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T19:30:00+00:00,174,1396,217.1,5.95,19.91,-0.34,DSYA3_L1,17.57,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T19:45:00+00:00,175,1405,219.4,5.94,19.63,-0.44,DSYA4_L1,18.08,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T20:00:00+00:00,176,1421,219.6,5.91,19.35,-0.54,DSYA3_L1,18.3,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T20:15:00+00:00,177,1398,216.1,5.95,19.06,-0.65,DSYA4_L1,18.56,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T20:30:00+00:00,178,1373,214.7,5.99,18.77,-0.75,DSYA4_L1,18.24,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T20:45:00+00:00,179,1349,211,6.03,18.48,-0.85,DSYA7_L1,18.03,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T21:00:00+00:00,180,1326,208.2,6.06,18.19,-0.96,DSYA7_L1,17.5,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T21:15:00+00:00,181,1264,200.5,6.16,17.89,-1.06,DSYA7_L1,17.29,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T21:30:00+00:00,182,1206,191.8,6.25,17.6,-1.16,DSYA3_L1,16.06,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T21:45:00+00:00,183,1148,183.3,6.35,17.31,-1.25,DSYA3_L1,15.07,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T22:00:00+00:00,184,1106,178.1,6.41,17.02,-1.35,DSYA3_L1,13.81,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T22:15:00+00:00,185,1033,168.5,6.53,16.74,-1.44,DSYA3_L1,12.79,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T22:30:00+00:00,186,950.4,157.1,6.67,16.46,-1.53,DSYA3_L1,11.72,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T22:45:00+00:00,187,877.2,147.1,6.79,16.2,-1.62,DSYA7_L1,10.49,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T23:00:00+00:00,188,800.9,136.6,6.91,15.94,-1.68,DSYA7_L1,9.23,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T23:15:00+00:00,189,723.5,125.1,7.04,15.69,-1.68,DSYA3_L1,7.95,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T23:30:00+00:00,190,651.2,114,7.15,15.45,-1.69,DSYA3_L1,6.57,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-07T23:45:00+00:00,191,577.2,101.8,7.27,15.22,-1.69,DSYA7_L1,5.85,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T00:00:00+00:00,192,501.7,88.9,7.39,15.28,-1.69,DSYA7_L1,4.6,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T00:15:00+00:00,193,489.8,86.8,7.41,15.08,-1.69,DSYA3_L1,3.94,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T00:30:00+00:00,194,479,84.9,7.43,14.9,-1.69,DSYA7_L1,3.3,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T00:45:00+00:00,195,466.6,82.6,7.45,14.73,-1.69,DSYA1_L1,2.73,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T01:00:00+00:00,196,456.7,81.3,7.46,14.57,-1.69,DSYA7_L1,2.63,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T01:15:00+00:00,197,448.7,80.1,7.48,14.43,-1.69,DSYA7_L1,2.45,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T01:30:00+00:00,198,439.9,78.6,7.49,14.31,-1.69,DSYA1_L1,2.18,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T01:45:00+00:00,199,431.9,77.2,7.5,14.21,-1.69,DSYA4_L1,2.09,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T02:00:00+00:00,200,420.1,75.4,7.52,14.12,-1.69,DSYA1_L1,1.94,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T02:15:00+00:00,201,417.7,74.8,7.53,14.06,-1.69,DSYA7_L1,2.07,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T02:30:00+00:00,202,412.9,74,7.53,14.01,-1.69,DSYA4_L1,1.83,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T02:45:00+00:00,203,412.9,74.1,7.53,13.98,-1.69,DSYA1_L1,1.8,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T03:00:00+00:00,204,412.1,73.7,7.54,13.97,-1.69,DSYA7_L1,1.85,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T03:15:00+00:00,205,412.9,73.9,7.53,13.98,-1.69,DSYA4_L1,1.78,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T03:30:00+00:00,206,413,73.9,7.53,14.01,-1.69,DSYA3_L1,2.29,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T03:45:00+00:00,207,413.1,74.1,7.53,14.06,-1.69,DSYA3_L1,1.87,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T04:00:00+00:00,208,413.7,74.1,7.53,14.12,-1.69,DSYA1_L1,2.1,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T04:15:00+00:00,209,421.2,75.3,7.52,14.21,-1.69,DSYA3_L1,1.72,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T04:30:00+00:00,210,429.6,76.5,7.51,14.31,-1.69,DSYA2_L1,1.64,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T04:45:00+00:00,211,437.4,77.9,7.49,14.43,-1.69,DSYA3_L1,1.87,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T05:00:00+00:00,212,444.7,79.1,7.48,14.57,-1.69,DSYA3_L1,2.18,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T05:15:00+00:00,213,475.2,84,7.43,14.73,-1.69,DSYA3_L1,1.95,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T05:30:00+00:00,214,505.9,88.5,7.38,14.9,-1.69,DSYA4_L1,2.09,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T05:45:00+00:00,215,533.3,92.9,7.34,15.08,-1.69,DSYA3_L1,2.37,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T06:00:00+00:00,216,568.7,98.6,7.28,15.28,-1.69,DSYA5_L1,2.8,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T06:15:00+00:00,217,667.6,113.6,7.12,15.5,-1.68,DSYA4_L1,2.97,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T06:30:00+00:00,218,772.1,129.7,6.95,15.73,-1.68,DSYA3_L1,3.85,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T06:45:00+00:00,219,878.4,146.1,6.78,15.96,-1.68,DSYA4_L1,5.65,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T07:00:00+00:00,220,980.2,160.9,6.62,16.21,-1.61,DSYA4_L1,6.55,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T07:15:00+00:00,221,1084,176.2,6.45,16.47,-1.53,DSYA4_L1,8.36,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T07:30:00+00:00,222,1189,190.9,6.28,16.74,-1.44,DSYA4_L1,10.13,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T07:45:00+00:00,223,1294,203.9,6.11,17.02,-1.35,DSYA4_L1,12.17,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T08:00:00+00:00,224,1393,216.9,5.96,17.3,-1.26,DSYA4_L1,14.46,1,,,,0,,0,47,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T14:15:00+00:00,249,1507,227.3,5.77,22.86,0.79,DSYA4_L1,20.7,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T14:30:00+00:00,250,1518,228.9,5.75,22.91,0.81,DSYA4_L1,21.12,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T14:45:00+00:00,251,1548,231.9,5.7,22.94,0.83,DSYA4_L1,21.38,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T15:00:00+00:00,252,1563,233.6,5.68,22.94,0.83,DSYA7_L1,21.8,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T15:15:00+00:00,253,1564,233.2,5.67,22.94,0.83,DSYA4_L1,22.54,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T15:30:00+00:00,254,1566,233.9,5.67,22.91,0.81,DSYA4_L1,22.61,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T15:45:00+00:00,255,1568,233.6,5.67,22.86,0.79,DSYA4_L1,22.71,1.002,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T16:00:00+00:00,256,1564,230.9,5.67,22.79,0.77,DSYA4_L1,22.94,1.002,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T16:15:00+00:00,257,1556,229.6,5.68,22.71,0.73,DSYA4_L1,22.6,1.002,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T16:30:00+00:00,258,1558,232.3,5.68,22.6,0.69,DSYA3_L1,22.57,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T16:45:00+00:00,259,1548,231.5,5.7,22.48,0.64,DSYA7_L1,23.01,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T17:00:00+00:00,260,1554,233.2,5.69,22.34,0.59,DSYA3_L1,22.66,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T17:15:00+00:00,261,1542,233.4,5.71,22.19,0.53,DSYA4_L1,22.31,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T17:30:00+00:00,262,1517,230.4,5.75,22.02,0.46,DSYA3_L1,22.64,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T17:45:00+00:00,263,1497,226.3,5.78,21.83,0.39,DSYA3_L1,21.69,1.002,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T18:00:00+00:00,264,1479,223.2,5.81,21.63,0.31,DSYA7_L1,21.34,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T18:15:00+00:00,265,1460,220.4,5.84,21.42,0.22,DSYA7_L1,20.99,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T18:30:00+00:00,266,1443,218.2,5.87,21.19,0.14,DSYA3_L1,20.36,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T18:45:00+00:00,267,1437,219.3,5.88,20.95,0.05,DSYA3_L1,20.15,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T19:00:00+00:00,268,1418,218.6,5.91,20.7,-0.05,DSYA3_L1,19.69,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T19:15:00+00:00,269,1444,221.6,5.87,20.44,-0.14,DSYA3_L1,19.59,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T19:30:00+00:00,270,1447,220.8,5.86,20.17,-0.24,DSYA4_L1,19.54,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T19:45:00+00:00,271,1453,220.1,5.85,19.9,-0.34,DSYA3_L1,19.78,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T20:00:00+00:00,272,1464,220.5,5.83,19.62,-0.45,DSYA4_L1,19.55,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T20:15:00+00:00,273,1438,218.2,5.88,19.33,-0.55,DSYA4_L1,20,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T20:30:00+00:00,274,1407,215,5.93,19.04,-0.65,DSYA7_L1,19.62,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T20:45:00+00:00,275,1370,209.7,5.98,18.75,-0.76,DSYA3_L1,18.84,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T21:00:00+00:00,276,1347,206.5,6.02,18.46,-0.86,DSYA3_L1,18.23,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T21:15:00+00:00,277,1290,200,6.11,18.16,-0.96,DSYA3_L1,17.79,1.003,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T21:30:00+00:00,278,1243,193.5,6.19,17.87,-1.06,DSYA3_L1,16.97,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T21:45:00+00:00,279,1188,186,6.28,17.58,-1.16,DSYA3_L1,16.07,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T22:00:00+00:00,280,1140,179.9,6.35,17.3,-1.26,DSYA3_L1,14.76,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T22:15:00+00:00,281,1058,169.2,6.49,17.02,-1.35,DSYA7_L1,13.66,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T22:30:00+00:00,282,985.1,160.6,6.61,16.74,-1.44,DSYA3_L1,12.41,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T22:45:00+00:00,283,909,150.1,6.73,16.47,-1.53,DSYA7_L1,11.01,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T23:00:00+00:00,284,827.8,138.7,6.86,16.21,-1.61,DSYA3_L1,9.65,1.004,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T23:15:00+00:00,285,749,126.6,6.99,15.96,-1.68,DSYA7_L1,8.65,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T23:30:00+00:00,286,673.5,115.6,7.11,15.73,-1.68,DSYA3_L1,7.13,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-08T23:45:00+00:00,287,595.7,103.9,7.24,15.5,-1.68,DSYA7_L1,5.95,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T00:00:00+00:00,288,519.3,90.8,7.36,15.57,-1.68,DSYA3_L1,4.9,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T00:15:00+00:00,289,509.3,89.3,7.38,15.37,-1.69,DSYA3_L1,3.98,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T00:30:00+00:00,290,500.2,87.7,7.39,15.18,-1.69,DSYA3_L1,3.3,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T00:45:00+00:00,291,486.5,85.4,7.41,15.01,-1.69,DSYA1_L1,2.72,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T01:00:00+00:00,292,472,83.1,7.44,14.86,-1.69,DSYA3_L1,2.7,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T01:15:00+00:00,293,462.7,81.7,7.45,14.72,-1.69,DSYA3_L1,2.64,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T01:30:00+00:00,294,455.6,80.6,7.46,14.6,-1.69,DSYA1_L1,2.15,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T01:45:00+00:00,295,444,78.7,7.48,14.49,-1.69,DSYA7_L1,2.35,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T02:00:00+00:00,296,437.1,77.9,7.49,14.41,-1.69,DSYA3_L1,2.4,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T02:15:00+00:00,297,434.6,77.3,7.5,14.34,-1.69,DSYA7_L1,2.13,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T02:30:00+00:00,298,429.4,76.5,7.51,14.3,-1.69,DSYA4_L1,1.94,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T02:45:00+00:00,299,424.3,75.7,7.52,14.27,-1.69,DSYA2_L1,1.81,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T03:00:00+00:00,300,425.7,75.7,7.51,14.26,-1.69,DSYA3_L1,1.82,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T03:15:00+00:00,301,425.8,75.4,7.51,14.27,-1.69,DSYA1_L1,1.96,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
2026-04-09T03:30:00+00:00,302,426.4,75.8,7.51,14.3,-1.69,DSYA2_L1,1.72,1.005,,,,0,,0,57,HYP-CONDENSE,ALM-DEW-WARN;ALM-DEW-ALM
