ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,dq_codes,pd_pps,risk_score,risk_mode,alarms
2026-07-14T18:30:00+00:00,842,1782,257.5,5.32,42.22,12.2,DSYA7_L1,25.26,1.169,689,24.8,1.169,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T18:45:00+00:00,843,1765,258.2,5.35,42.04,12.04,DSYA3_L1,24.58,1.17,688,24.39,1.17,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T19:00:00+00:00,844,1740,256.3,5.4,41.84,11.88,DSYA3_L1,24.2,1.171,664,23.85,1.171,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T19:15:00+00:00,845,1749,253.8,5.37,41.64,11.71,DSYA3_L1,23.76,1.171,688,23.24,1.171,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T19:30:00+00:00,846,1760,252.3,5.35,41.43,11.54,DSYA4_L1,23.37,1.173,712,23.24,1.173,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T19:45:00+00:00,847,1772,255.6,5.34,41.21,11.36,DSYA4_L1,23.61,1.174,735,23.4,1.174,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T20:00:00+00:00,848,1789,258.3,5.31,40.99,11.18,DSYA4_L1,23.98,1.176,711,23.74,1.176,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T20:15:00+00:00,849,1757,255.2,5.36,40.77,11,DSYA3_L2,24.27,1.178,663,24.27,1.178,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T20:30:00+00:00,850,1735,254.5,5.4,40.54,10.82,DSYA3_L2,23.92,1.179,639,23.92,1.179,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T20:45:00+00:00,851,1715,251.4,5.43,40.31,10.64,DSYA3_L2,23.31,1.179,638,23.31,1.179,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T21:00:00+00:00,852,1688,251,5.48,40.08,10.47,DSYA3_L1,22.86,1.18,636,22.84,1.18,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T21:15:00+00:00,853,1609,241.4,5.61,39.85,10.29,DSYA3_L2,22.5,1.181,566,22.5,1.181,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-14T21:30:00+00:00,854,1539,230.9,5.71,39.62,10.11,DSYA3_L1,21.67,1.181,541,21.16,1.181,0,,0,0,HYP-NORMAL,
2026-07-14T21:45:00+00:00,855,1486,224.8,5.8,39.4,9.94,DSYA7_L1,20.51,1.18,498,19.68,1.18,0,,0,0,HYP-NORMAL,
2026-07-14T22:00:00+00:00,856,1428,218.1,5.89,39.17,9.78,DSYA3_L1,19.68,1.181,467,18.75,1.181,0,,0,0,HYP-NORMAL,
2026-07-14T22:15:00+00:00,857,1321,206.6,6.07,38.95,9.61,DSYA3_L1,18.11,1.18,373,17.27,1.18,0,,0,0,HYP-NORMAL,
2026-07-14T22:30:00+00:00,858,1218,193,6.23,38.74,9.45,DSYA7_L1,16.5,1.18,301,15.1,1.18,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T22:45:00+00:00,859,1114,178.5,6.4,38.53,9.3,DSYA7_L1,14.99,1.179,209,13.46,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T23:00:00+00:00,860,1016,165.3,6.56,38.32,9.16,DSYA3_L1,13.11,1.179,130,11.37,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T23:15:00+00:00,861,922.3,152.4,6.71,38.13,9.02,DSYA7_L1,11.35,1.179,34,9.77,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T23:30:00+00:00,862,827.6,139.1,6.86,37.94,8.88,DSYA1_L1,9.75,1.179,9,8.16,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-14T23:45:00+00:00,863,731.3,124.5,7.02,37.76,8.76,DSYA7_L1,8.44,1.178,8,6.62,1.178,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T00:00:00+00:00,864,638.6,110.1,7.17,37.66,8.69,DSYA3_L1,6.95,1.178,8,5.57,1.178,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T00:15:00+00:00,865,622.8,107.6,7.19,37.5,8.58,DSYA3_L1,5.83,1.178,7,4.45,1.178,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T00:30:00+00:00,866,602.9,103.7,7.22,37.36,8.48,DSYA7_L1,5.06,1.178,7,3.55,1.178,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T00:45:00+00:00,867,590.5,101.6,7.24,37.22,8.38,DSYA3_L1,4.43,1.178,7,3.39,1.178,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T01:00:00+00:00,868,576.8,99.7,7.27,37.1,8.3,DSYA7_L1,3.97,1.178,7,3.11,1.178,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T01:15:00+00:00,869,568.3,98.4,7.28,36.99,8.23,DSYA3_L1,3.68,1.178,6,2.89,1.178,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T01:30:00+00:00,870,557.9,97.1,7.3,36.9,8.16,DSYA7_L1,3.52,1.179,6,3.24,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T01:45:00+00:00,871,545.6,95.1,7.32,36.82,8.11,DSYA3_L1,3.1,1.179,6,3.03,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T02:00:00+00:00,872,532.8,92.7,7.34,36.75,8.06,DSYA3_L2,3.05,1.179,5,3.05,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T02:15:00+00:00,873,527.7,91.5,7.35,36.7,8.03,DSYA3_L1,3.05,1.179,5,2.97,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T02:30:00+00:00,874,526.3,91.2,7.35,36.66,8,DSYA3_L1,3.13,1.179,5,2.95,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T02:45:00+00:00,875,527.4,91.6,7.35,36.64,7.99,DSYA1_L1,2.91,1.179,5,2.76,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T03:00:00+00:00,876,523.3,91,7.35,36.63,7.98,DSYA3_L1,2.58,1.179,4,2.27,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T03:15:00+00:00,877,528.2,91.9,7.35,36.64,7.99,DSYA1_L1,2.68,1.179,4,2.32,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T03:30:00+00:00,878,525.3,92,7.35,36.66,8,DSYA3_L2,2.62,1.179,4,2.62,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T03:45:00+00:00,879,526.3,92.2,7.35,36.7,8.03,DSYA3_L2,2.73,1.179,4,2.73,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T04:00:00+00:00,880,521.9,91.3,7.36,36.75,8.06,DSYA4_L1,2.75,1.179,3,2.5,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T04:15:00+00:00,881,534.4,92.6,7.33,36.82,8.11,DSYA3_L2,2.84,1.179,3,2.84,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T04:30:00+00:00,882,547.8,95.1,7.31,36.9,8.16,DSYA3_L2,2.88,1.179,3,2.88,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T04:45:00+00:00,883,560.1,97.3,7.29,36.99,8.23,DSYA3_L2,2.7,1.179,3,2.7,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T05:00:00+00:00,884,569.9,99,7.28,37.1,8.3,DSYA3_L2,3.12,1.179,3,3.12,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T05:15:00+00:00,885,608.1,104.8,7.22,37.22,8.38,DSYA3_L2,3.28,1.179,2,3.28,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T05:30:00+00:00,886,650.9,111.5,7.15,37.36,8.48,DSYA4_L1,3.21,1.179,2,3.03,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T05:45:00+00:00,887,691.1,118.2,7.08,37.5,8.58,DSYA7_L1,3.78,1.179,2,3.66,1.179,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T06:00:00+00:00,888,734.5,125,7.01,37.66,8.69,DSYA3_L2,4.53,1.18,2,4.53,1.18,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T06:15:00+00:00,889,864.3,143.3,6.8,37.83,8.8,DSYA3_L2,5.28,1.18,5,5.28,1.18,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T06:30:00+00:00,890,987.3,158.7,6.6,38,8.93,DSYA3_L2,6.24,1.181,365,6.24,1.181,0,,0,0,HYP-NORMAL,
2026-07-15T06:45:00+00:00,891,1117,176,6.39,38.19,9.06,DSYA3_L2,8.98,1.183,557,8.98,1.183,0,,0,0,HYP-NORMAL,
2026-07-15T07:00:00+00:00,892,1245,190.8,6.18,38.39,9.2,DSYA3_L2,10.81,1.185,700,10.81,1.185,0,,0,0,HYP-NORMAL,
2026-07-15T07:15:00+00:00,893,1357,203.8,6,38.59,9.35,DSYA3_L2,13.3,1.189,794,13.3,1.189,0,,0,0,HYP-NORMAL,
2026-07-15T07:30:00+00:00,894,1489,219.6,5.78,38.8,9.5,DSYA3_L2,15.96,1.193,794,15.96,1.193,0,,0,0,HYP-NORMAL,
2026-07-15T07:45:00+00:00,895,1626,234.8,5.56,39.01,9.66,DSYA3_L2,18.3,1.198,795,18.3,1.198,0,,0,0,HYP-NORMAL,
2026-07-15T08:00:00+00:00,896,1759,247.3,5.35,39.23,9.82,DSYA3_L2,21.33,1.204,793,21.33,1.204,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T08:15:00+00:00,897,1805,253.7,5.27,39.46,9.99,DSYA3_L2,24.2,1.21,675,24.2,1.21,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T08:30:00+00:00,898,1854,259.1,5.2,39.69,10.16,DSYA3_L2,25.74,1.214,651,25.74,1.214,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T08:45:00+00:00,899,1902,262.5,5.12,39.91,10.34,DSYA3_L2,27.3,1.22,626,27.3,1.22,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T09:00:00+00:00,900,1948,265.8,5.04,40.14,10.51,DSYA3_L2,28.68,1.225,624,28.68,1.225,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T09:15:00+00:00,901,1943,264.1,5.05,40.37,10.69,DSYA3_L2,29.46,1.228,624,29.46,1.228,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T09:30:00+00:00,902,1938,264.7,5.06,40.6,10.87,DSYA3_L2,29.75,1.23,558,29.75,1.23,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T09:45:00+00:00,903,1920,263.4,5.09,40.83,11.05,DSYA3_L2,29.68,1.232,558,29.68,1.232,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T10:00:00+00:00,904,1907,260.6,5.1,41.05,11.23,DSYA3_L2,29.25,1.232,623,29.25,1.232,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T10:15:00+00:00,905,1914,261.4,5.09,41.27,11.41,DSYA3_L2,29.21,1.235,623,29.21,1.235,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T10:30:00+00:00,906,1924,261.5,5.08,41.49,11.59,DSYA3_L2,29.57,1.238,623,29.57,1.238,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T10:45:00+00:00,907,1937,262.5,5.05,41.7,11.76,DSYA3_L2,29.35,1.239,623,29.35,1.239,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T11:00:00+00:00,908,1952,261.7,5.03,41.9,11.93,DSYA3_L2,29.82,1.241,622,29.82,1.241,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T11:15:00+00:00,909,1947,260.1,5.03,42.1,12.09,DSYA3_L2,30.23,1.244,622,30.23,1.244,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T11:30:00+00:00,910,1944,261,5.04,42.28,12.25,DSYA3_L2,30.44,1.246,622,30.44,1.246,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T11:45:00+00:00,911,1961,261.4,5.01,42.46,12.41,DSYA3_L2,30.07,1.246,623,30.07,1.246,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T12:00:00+00:00,912,1962,261.6,5.01,42.63,12.55,DSYA3_L2,30.03,1.246,623,30.03,1.246,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T12:15:00+00:00,913,1945,259.6,5.03,42.79,12.69,DSYA3_L2,30.55,1.248,621,30.55,1.248,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T12:30:00+00:00,914,1911,256.8,5.09,42.93,12.82,DSYA3_L2,30.13,1.248,621,30.13,1.248,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T12:45:00+00:00,915,1882,253.7,5.14,43.07,12.93,DSYA3_L2,29.62,1.248,622,29.62,1.248,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T13:00:00+00:00,916,1851,251,5.19,43.19,13.04,DSYA3_L2,29.29,1.25,620,29.29,1.25,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T13:15:00+00:00,917,1872,252.4,5.15,43.3,13.14,DSYA3_L2,28.4,1.25,622,28.4,1.25,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T13:30:00+00:00,918,1893,255.4,5.12,43.39,13.22,DSYA3_L2,28.43,1.251,646,28.43,1.251,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T13:45:00+00:00,919,1895,252.4,5.11,43.47,13.3,DSYA3_L2,28.89,1.253,645,28.89,1.253,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T14:00:00+00:00,920,1899,252.8,5.1,43.54,13.36,DSYA3_L2,29.5,1.256,619,29.5,1.256,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T14:15:00+00:00,921,1920,253.7,5.07,43.59,13.4,DSYA3_L2,29.45,1.257,645,29.45,1.257,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T14:30:00+00:00,922,1939,256,5.04,43.63,13.44,DSYA3_L2,29.7,1.258,669,29.7,1.258,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T14:45:00+00:00,923,1960,257,5,43.65,13.46,DSYA3_L2,30.36,1.261,668,30.36,1.261,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T15:00:00+00:00,924,1985,256.8,4.96,43.66,13.47,DSYA3_L2,30.78,1.262,672,30.78,1.262,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T15:15:00+00:00,925,1975,256,4.97,43.65,13.46,DSYA3_L2,31.48,1.264,668,31.48,1.264,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T15:30:00+00:00,926,1969,256.4,4.99,43.63,13.44,DSYA3_L2,31.37,1.264,692,31.37,1.264,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T15:45:00+00:00,927,1964,254.2,4.99,43.59,13.4,DSYA3_L2,31.81,1.267,691,31.81,1.267,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T16:00:00+00:00,928,1962,255.2,5,43.54,13.36,DSYA3_L2,31.54,1.267,691,31.54,1.267,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T16:15:00+00:00,929,1966,255,4.99,43.47,13.3,DSYA3_L2,31.86,1.269,671,31.86,1.269,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T16:30:00+00:00,930,1958,256.5,5.01,43.39,13.22,DSYA3_L2,31.69,1.27,691,31.69,1.27,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T16:45:00+00:00,931,1941,252.4,5.03,43.3,13.14,DSYA3_L2,31.06,1.269,785,31.06,1.269,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T17:00:00+00:00,932,1914,248.9,5.07,43.19,13.04,DSYA3_L2,31.22,1.27,718,31.22,1.27,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T17:15:00+00:00,933,1885,243.5,5.11,43.07,12.93,DSYA3_L2,30.49,1.27,784,30.49,1.27,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T17:30:00+00:00,934,1866,241.4,5.14,42.93,12.82,DSYA3_L2,30.17,1.27,784,30.17,1.27,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T17:45:00+00:00,935,1842,241.9,5.19,42.79,12.69,DSYA3_L2,29.92,1.272,713,29.92,1.272,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T18:00:00+00:00,936,1813,239.6,5.23,42.63,12.55,DSYA3_L2,29.23,1.272,711,29.23,1.272,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T18:15:00+00:00,937,1789,237.4,5.27,42.46,12.41,DSYA3_L2,28.24,1.271,783,28.24,1.271,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T18:30:00+00:00,938,1763,236.1,5.32,42.28,12.25,DSYA3_L2,27.82,1.272,713,27.82,1.272,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T18:45:00+00:00,939,1741,235.4,5.36,42.1,12.09,DSYA3_L2,26.96,1.272,783,26.96,1.272,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T19:00:00+00:00,940,1723,235.2,5.39,41.9,11.93,DSYA3_L2,26.8,1.274,688,26.8,1.274,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T19:15:00+00:00,941,1748,239.1,5.35,41.7,11.76,DSYA3_L2,26.09,1.274,716,26.09,1.274,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T19:30:00+00:00,942,1762,240.9,5.33,41.49,11.59,DSYA3_L2,26.56,1.277,688,26.56,1.277,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T19:45:00+00:00,943,1772,239.8,5.31,41.27,11.41,DSYA3_L2,26.88,1.279,687,26.88,1.279,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T20:00:00+00:00,944,1781,242.3,5.3,41.05,11.23,DSYA3_L2,27.31,1.281,643,27.31,1.281,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T20:15:00+00:00,945,1746,239.1,5.35,40.83,11.05,DSYA3_L2,27.11,1.282,639,27.11,1.282,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T20:30:00+00:00,946,1712,235.2,5.41,40.6,10.87,DSYA3_L2,26.47,1.282,639,26.47,1.282,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T20:45:00+00:00,947,1678,231.3,5.46,40.37,10.69,DSYA3_L2,26.35,1.284,614,26.35,1.284,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T21:00:00+00:00,948,1646,228.2,5.51,40.14,10.51,DSYA3_L2,25.64,1.285,612,25.64,1.285,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T21:15:00+00:00,949,1581,222.9,5.62,39.91,10.34,DSYA3_L2,24.4,1.284,612,24.4,1.284,0,,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-15T21:30:00+00:00,950,1527,216.6,5.71,39.69,10.16,DSYA3_L2,22.89,1.283,542,22.89,1.283,0,,0,0,HYP-NORMAL,
2026-07-15T21:45:00+00:00,951,1468,210.4,5.8,39.46,9.99,DSYA3_L2,21.73,1.283,517,21.73,1.283,0,,0,0,HYP-NORMAL,
2026-07-15T22:00:00+00:00,952,1411,204.7,5.9,39.23,9.82,DSYA3_L2,20.51,1.283,467,20.51,1.283,0,,0,0,HYP-NORMAL,
2026-07-15T22:15:00+00:00,953,1308,191.5,6.06,39.01,9.66,DSYA3_L2,19.24,1.283,373,19.24,1.283,0,,0,0,HYP-NORMAL,
2026-07-15T22:30:00+00:00,954,1207,179.4,6.23,38.8,9.5,DSYA3_L2,17.63,1.282,277,17.63,1.282,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T22:45:00+00:00,955,1105,166.7,6.39,38.59,9.35,DSYA3_L2,15.38,1.282,204,15.38,1.282,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T23:00:00+00:00,956,1014,155.8,6.54,38.39,9.2,DSYA3_L1,13.24,1.281,106,12.99,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T23:15:00+00:00,957,914.7,143.5,6.71,38.19,9.06,DSYA7_L1,11.35,1.281,10,11.34,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T23:30:00+00:00,958,820.5,131,6.86,38,8.93,DSYA3_L1,9.67,1.28,9,9.29,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-15T23:45:00+00:00,959,724,117,7.02,37.83,8.8,DSYA7_L1,8.3,1.28,8,7.92,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T00:00:00+00:00,960,631.3,103.7,7.17,37.72,8.73,DSYA7_L1,6.77,1.28,8,5.97,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T00:15:00+00:00,961,621.7,102,7.18,37.56,8.62,DSYA7_L1,5.6,1.28,7,4.81,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T00:30:00+00:00,962,612.5,101,7.2,37.41,8.52,DSYA7_L1,4.96,1.28,7,4.23,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T00:45:00+00:00,963,601.5,99.2,7.22,37.28,8.42,DSYA3_L1,4.32,1.28,7,4.15,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T01:00:00+00:00,964,588.9,97,7.24,37.16,8.34,DSYA3_L2,4.28,1.28,6,4.28,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T01:15:00+00:00,965,575.6,95.4,7.26,37.05,8.27,DSYA3_L2,4.14,1.28,6,4.14,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T01:30:00+00:00,966,565.5,93.6,7.27,36.96,8.2,DSYA3_L2,3.72,1.28,6,3.72,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T01:45:00+00:00,967,554.8,91.8,7.29,36.87,8.15,DSYA3_L2,3.85,1.28,6,3.85,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T02:00:00+00:00,968,542.3,90.2,7.31,36.81,8.1,DSYA3_L2,3.59,1.28,5,3.59,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T02:15:00+00:00,969,540,90.2,7.32,36.76,8.07,DSYA3_L2,3.36,1.28,5,3.36,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T02:30:00+00:00,970,528.9,88.1,7.33,36.72,8.04,DSYA3_L2,3.57,1.281,5,3.57,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T02:45:00+00:00,971,525.6,87.9,7.34,36.7,8.03,DSYA3_L2,2.95,1.28,4,2.95,1.28,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T03:00:00+00:00,972,521.5,87,7.35,36.69,8.02,DSYA3_L2,3.48,1.281,4,3.48,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T03:15:00+00:00,973,519.7,87.2,7.35,36.7,8.03,DSYA3_L2,2.8,1.281,4,2.8,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T03:30:00+00:00,974,515,86.1,7.36,36.72,8.04,DSYA3_L2,3.01,1.281,4,3.01,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T03:45:00+00:00,975,514.2,86.1,7.36,36.76,8.07,DSYA3_L2,3.09,1.281,3,3.09,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T04:00:00+00:00,976,510.7,85.3,7.36,36.81,8.1,DSYA3_L2,3.27,1.281,3,3.27,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T04:15:00+00:00,977,519.1,87,7.35,36.87,8.15,DSYA3_L2,2.95,1.281,3,2.95,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T04:30:00+00:00,978,526.5,88.2,7.34,36.96,8.2,DSYA3_L2,3.58,1.281,3,3.58,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T04:45:00+00:00,979,534.5,89.6,7.33,37.05,8.27,DSYA3_L2,2.99,1.281,3,2.99,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T05:00:00+00:00,980,546.9,91.1,7.31,37.16,8.34,DSYA3_L2,2.83,1.281,2,2.83,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T05:15:00+00:00,981,592.1,98.4,7.23,37.28,8.42,DSYA3_L2,3.49,1.281,2,3.49,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T05:30:00+00:00,982,631.2,104.4,7.17,37.41,8.52,DSYA3_L2,3.52,1.281,2,3.52,1.281,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T05:45:00+00:00,983,670.4,110.6,7.11,37.56,8.62,DSYA3_L2,4.03,1.282,2,4.03,1.282,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T06:00:00+00:00,984,713.8,117.2,7.04,37.72,8.73,DSYA3_L2,4.74,1.282,2,4.74,1.282,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T06:15:00+00:00,985,838.3,134.3,6.83,37.88,8.84,DSYA3_L2,5.16,1.282,3,5.16,1.282,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T06:30:00+00:00,986,960,150.4,6.63,38.06,8.97,DSYA3_L2,7.38,1.284,268,7.38,1.284,0,,0,30,HYP-LOOSE-CONN,ALM-TTL-14D
2026-07-16T06:45:00+00:00,987,1085,166.3,6.43,38.25,9.1,DSYA3_L2,9.35,1.285,489,9.35,1.285,0,,0,0,HYP-NORMAL,
